job_posting_id,category,corporation,deadline,education,employmenttype,keyword,location,title,workexperience
130,ICT,(주)아이티컨셉트그룹,"~06.01 (일)",학력무관,정규직,"전산·IT기술지원, 네트워크·서버·보안","서울 영등포구","IT기술자 (헬프데스크/현장 파견)","경력 2~4년"
131,ICT,순수본(주),"~06.01 (일)",학력무관,정규직,"웹디자인, IT·문화·직업강사, 웹기획·웹마케팅·PM","서울 영등포구","[순수본(주)] 웹디자이너 경력직 채용","경력 1년↑"
132,ICT,샘표식품,"~06.08 (일)",대졸↑,정규직,"통신·모바일, 경영·기획·전략","서울 중구","[경영혁신본부] 플랫폼 개발자(정규직)",경력무관
133,ICT,주식회사지에스아이티엠,"24시 마감",학력무관,정규직,"ERP·시스템분석·설계, 임원·경영분석·컨설팅","서울 종로구","ISMS-P 컨설팅 및 클라우드 보안인증(CSAP) 컨설팅 담당자 모집","경력 4~8년"
134,ICT,(주)티빙,"~05.25 (일)",학력무관,계약직,웹프로그래머,"서울 강남구","[티빙] 개발 직군 체험형 인턴채용",신입
135,ICT,"주식회사 파라다이스","~06.03 (화)",초대졸↑,인턴,게임(Game),"서울 광진구","[파라다이스 카지노 워커힐]2025년 상반기 게임매니저(딜러) 모집 공고(신입)",신입
136,ICT,"네이버클라우드 주식회사","~05.26 (월)",학력무관,계약직,"전산·IT기술지원, 일반사무·사무지원, 영업관리·영업지원",세종,"[NAVER Cloud] 데이터센터 각 투어 및 운영 지원 (계약)","경력 3~10년"
137,ICT,(주)알고리즘랩스,상시,학력무관,정규직,"빅데이터·AI(인공지능), 교육·교재개발","서울 마포구","인공지능(AI) 기업교육/공교육 운영 관리 담당자",경력무관
138,ICT,기아(주),"~05.29 (목)",학력무관,계약직,"멀티미디어(동영상·음향), 방송제작·연출·촬영·기자, 광고·CG·시각디자인","경기 화성시","[계약직] AutoLand화성 영상 제작자",경력무관
139,ICT,(주)도화엔지니어링,채용시,대졸↑,정규직,네트워크·서버·보안,"서울 강남구","도화엔지니어링 ICT팀 정보보안분야 경력직 채용","경력 5~10년"
140,ICT,달란트장터,"~06.22 (일)",학력무관,정규직,웹프로그래머,"울산 중구","웹개발, HTML·DHTML·mHTML 외 신입/경력 채용",경력무관
141,ICT,"커넥트밸류 주식회사","~06.15 (일)",학력무관,교육생(연수생),"웹프로그래머, 응용프로그래머","서울 서초구","[한국휴렛팩커드] 마이크로서비스 개발자 아카데미 교육생 모집",경력무관
142,ICT,"(주) 에이치씨엔씨","~06.12 (목)",학력무관,정규직,"웹프로그래머, ERP·시스템분석·설계","경기 성남시","공공기관 프로젝트 개발자 및 PL / PM 모집","경력 7년↑"
143,ICT,주식회사지에스아이티엠,"~05.31 (토)",학력무관,정규직,"네트워크·서버·보안, 게임(Game), 전산·IT기술지원","서울 종로구","VDI 엔지니어 모집","경력 4~15년"
144,ICT,씨제이올리브네트웍스(주),"~06.09 (월)",대졸↑,정규직,"웹프로그래머, 전산·IT기술지원","서울 중구","[CJ AI실/경력] Front-end Engineer","경력 4년↑"
145,ICT,한북기술단,채용시,학력무관,정규직,"통신·모바일, 전기·소방·설비","경기 의정부시","전기,통신,전기소방설비설계 경력자 및 신입사원 채용",신입/경력(3~10년)
146,ICT,(주)휴먼인포텍,"~05.30 (금)",학력무관,프리랜서,"웹프로그래머, 응용프로그래머","경기 용인시","[SI] 반도체업체 PCB 연계개발 C++,C 고급 1명(용인 수지, 1년)","경력 9~15년"
147,ICT,(주)조인트크리에이티브,"~06.21 (토)",학력무관,"정규직 외",웹디자인,"서울 강남구","퍼블리싱(react publisher 필수) 가능한 웹디자이너 경력 채용","경력 7년↑"
148,ICT,(주)이에스피시스템즈,"~06.19 (목)",학력무관,정규직,"전산·IT기술지원, 기술영업","서울 영등포구 외","[인센티브제적용] SI솔루션 영업채용(30대 선호함)","경력 1년↑"
149,ICT,에스에이피코리아(주),채용시,고졸,인턴,"응용프로그래머, 기술영업","서울 강남구 외","[외국계IT] SAP 인턴 프로그램 대규모 채용 (개발직군, 영업, 기술영업, 컨설턴트, 고객지원 등)",신입
150,ICT,"마르퀴즈테크놀로지스 주식회사","~06.21 (토)",초대졸↑,정규직,"통신·모바일, 기술영업, 전산·IT기술지원","서울 강남구","5G 모바일 테스팅 경력직 채용","경력 1~10년"
151,ICT,(주)크래프톤,채용시,학력무관,계약직,"컨텐츠·사이트운영, 마케팅","서울 강남구","[Publishing Div. 4] 마케팅 콘텐츠 기획 및 운영 담당 (1년 이상 / 계약직)","경력 1년↑"
152,ICT,(주)코어시큐리티,"~06.13 (금)",대졸↑,정규직,웹프로그래머,"서울 송파구","[경력] Spring boot/React 개발자 정규직 채용","경력 2년↑"
153,ICT,(재)국가생명윤리정책원,"~06.03 (화)",학력무관,"정규직 외","전산·IT기술지원, 교직원, 경영·기획·전략","서울 광진구","제2025-2차 직원 및 청년인턴 채용 공고",경력무관
154,ICT,비에스엔씨(주),"~05.31 (토)",학력무관,정규직,응용프로그래머,서울,"개발자모집(C# SQL JAVA Spring WEB)",신입/경력(2년↑)
155,ICT,한국건강증진개발원,"~06.06 (금)",초대졸↑,계약직,"전산·IT기술지원, 경영·기획·전략","서울 광진구","한국건강증진개발원 2025년 2차 위촉전문원 채용 공고",경력무관
156,ICT,이마고웍스(주),상시,대졸↑,정규직,"컨텐츠·사이트운영, 광고·CG·시각디자인","서울 강남구","Content Designer","경력 3년↑"
157,ICT,샘표식품,"~06.08 (일)",학력무관,정규직,"웹기획·웹마케팅·PM, ERP·시스템분석·설계","서울 중구","[마케팅본부] 브랜드PM(정규직)","경력 3년↑"
158,ICT,샘표식품,"~06.08 (일)",학력무관,정규직,"네트워크·서버·보안, 경영·기획·전략","서울 중구","[경영혁신본부] 정보보호(정규직)","경력 3년↑"
159,ICT,샘표식품,"~06.08 (일)",대졸↑,정규직,"ERP·시스템분석·설계, 전산·IT기술지원, IT·문화·직업강사","서울 중구","[경영혁신본부] ERP 운영/개발 및 Process Innovation(정규직)",경력무관
160,ICT,이마고웍스(주),상시,학력무관,정규직,"통신·모바일, 품질관리, 고객상담·관리·수퍼바이저","서울 강남구","Service Team Leader (서비스 팀 리더)","경력 10년↑"
161,ICT,한국타이어앤테크놀로지(주),"~06.01 (일)",학력무관,정규직,"응용프로그래머, 세무·회계, 구매·자재","경기 성남시","[경력] IT SAP SCM Module","경력 3년↑"
162,ICT,(주)엘지씨엔에스,"~05.31 (토)",학력무관,정규직,"빅데이터·AI(인공지능), 응용프로그래머, ERP·시스템분석·설계, 네트워크·서버·보안","서울 강서구","[LG CNS] 보안 전 영역 전문가 모집(경력)",경력
163,ICT,씨제이올리브영(주),채용시,학력무관,정규직,"컨텐츠·사이트운영, 통신·모바일, 광고·광고기획(AE)","서울 용산구","[CJ올리브영] QA 엔지니어 (리테일미디어)","경력 3년↑"
164,ICT,"주식회사 카카오",채용시,학력무관,정규직,웹디자인,"경기 성남시","AI 서비스 UI 디자이너(Proudct Designer) (경력)","경력 3년↑"
165,ICT,(주)넷,"~06.20 (금)",학력무관,정규직,"통신·모바일, 일반사무·사무지원, 네트워크·서버·보안","경기 부천시","[경영지원사무직] 부천테크노파크/ 신입가능 / AutoCAD 가능우대",경력무관
166,ICT,(주)안랩,"~06.01 (일)",초대졸↑,인턴,"네트워크·서버·보안, 경영·기획·전략","경기 성남시","[인턴] 2025 하반기 현장실습인턴",경력무관
167,ICT,에스케이텔레콤(주),"~06.01 (일)",학력무관,계약직,"통신·모바일, 응용프로그래머, 일반사무·사무지원","서울 중구","Cloud MSP 서비스 운영 담당자",경력무관
168,ICT,아시아나IDT(주),"~05.25 (일)",학력무관,정규직,"빅데이터·AI(인공지능), ERP·시스템분석·설계, 응용프로그래머","서울 종로구","[경력] AI/빅데이터 연구개발(~5/25일, 연장)","경력 2년↑"
169,ICT,(주)이노션,"~05.25 (일)",대졸↑,정규직,컨텐츠·사이트운영,"서울 강남구","디지털 고객경험 컨텐츠(DCX) 기획 및 개발","경력 5~10년"
170,ICT,"주식회사 에이비그라운드","~06.22 (일)",초대졸↑,정규직,"웹디자인, 광고·CG·시각디자인, 방송제작·연출·촬영·기자","대구 수성구","[브메르] 헬스케어 브랜드 2D 디자이너 모집",경력
171,ICT,(주)엔씨소프트,"~06.13 (금)",대졸↑,정규직,"웹디자인, 웹기획·웹마케팅·PM","경기 성남시","[신규프로젝트] UX/UI 컨셉 디자이너 모집","경력 2년↑"
172,ICT,충북개발공사,"~05.25 (일)",학력무관,정규직,"전산·IT기술지원, 일반사무·사무지원",충북,"2025년 3차 채용공고(경력) 사무5급(전산)","경력 2년↑"
173,ICT,한국지역정보개발원,"~05.29 (목)",학력무관,계약직,"전산·IT기술지원, 영업관리·영업지원, 일반사무·사무지원","서울 마포구","한국지역정보개발원 2025년 상반기 1차 채용 공고문",경력무관
174,ICT,에너원테크놀로지(주),"~06.12 (목)",초대졸↑,정규직,"통신·모바일, 건설현장, 가정서비스","서울 강남구","Field Service Technician","경력 1~3년"
175,ICT,세인,"~06.21 (토)",고졸,정규직,전산·IT기술지원,"경기 남양주시 외",PC및사무기기유지보수,신입/경력(1~2년)
176,ICT,씨제이올리브네트웍스(주),"~06.15 (일)",대졸↑,정규직,"응용프로그래머, 소프트웨어·하드웨어, 웹프로그래머","서울 용산구","[경력] CJ ONE iOS 개발자",경력
177,ICT,(주)더블유게임즈,채용시,학력무관,정규직,"웹기획·웹마케팅·PM, ERP·시스템분석·설계, 게임(Game)","서울 강남구","신규 캐주얼 모바일게임 개발 PM (경력)","경력 5년↑"
178,ICT,(주)에스비아이앤씨,채용시,학력무관,정규직,"전산·IT기술지원, ERP·시스템분석·설계, 네트워크·서버·보안","서울 영등포구","(여의도) 앤드포인트 운영(VPN, SEP, Webkeeper, SSLVPN), 보안","경력 2~5년"
179,ICT,위쉬정보기술(주),"~05.30 (금)",학력무관,"정규직 외",응용프로그래머,"서울 외","여의도 우리투자증권 사이트 운영 C, C++","경력 3년↑"
180,ICT,(주)인터켐코리아,"~05.25 (일)",초대졸↑,정규직,"응용프로그래머, 데이터베이스·DBA, ERP·시스템분석·설계","서울 외","윈도우 응용 프로그램 개발직 Smart Factory 솔루션 개발직",경력무관
181,ICT,(주)엔씨소프트,"~07.11 (금)",학력무관,정규직,"게임(Game), ERP·시스템분석·설계, 응용프로그래머","경기 성남시","[리니지2M] 클라이언트 프로그래머 모집","경력 2년↑"
182,ICT,님버스테크(주),상시,초대졸↑,"정규직 외","네트워크·서버·보안, 웹프로그래머","서울 외","함께 성장 할 IT 전문가를 찾고 있어요",경력무관
183,ICT,(주)윕스,"~05.27 (화)",대졸↑,정규직,"웹기획·웹마케팅·PM, 통신·모바일","서울 마포구","웹 서비스 기획자 모집 (경력)","경력 1년↑"
184,ICT,(주)에스엠테크,"~07.20 (일)",초대졸↑,정규직,"응용프로그래머, 웹프로그래머, 네트워크·서버·보안, 시스템프로그래머, 소프트웨어·하드웨어","경기 부천시","소프트웨어 개발 펌웨어 개발",경력
185,ICT,(사)한국방위산업진흥회,"~06.01 (일)",대졸↑,정규직,"네트워크·서버·보안, 전산·IT기술지원","서울 마포구","2025년 전산 분야 직원 수시채용",신입/경력(3년↑)
186,ICT,스노우(주),"~05.29 (목)",학력무관,정규직,"빅데이터·AI(인공지능), 광고·CG·시각디자인","경기 성남시","[SNOW] AI 그래픽 디자이너","경력 1년↑"
187,ICT,에스케이텔레콤(주),"~05.25 (일)",대졸↑,계약직,"ERP·시스템분석·설계, 빅데이터·AI(인공지능), 전자·반도체","서울 종로구","LLM Application 테스트 및 데이터 구축 담당자",신입
188,ICT,(주)코엑스,"~06.13 (금)",대졸↑,정규직,"전산·IT기술지원, 세무·회계","서울 강남구","2025년도 코엑스 상반기 경력사원 채용","경력 2년↑"
189,ICT,한국타이어앤테크놀로지(주),"~06.01 (일)",학력무관,정규직,"빅데이터·AI(인공지능), 응용프로그래머, ERP·시스템분석·설계","대전 유성구","[신입/경력] R&D 데이터 분석 및 AI 기술 개발",경력무관
190,ICT,현대오토에버(주),"~05.30 (금)",학력무관,정규직,"컨텐츠·사이트운영, 고객상담·관리·수퍼바이저, 생산·조립·가공·포장·검품","서울 강남구","[IVI] Quality Assurance Manager - 모바일앱 QA Manager","경력 3년↑"
191,ICT,현대모비스,"~05.26 (월)",대졸↑,정규직,"ERP·시스템분석·설계, 섬유·화학, 전기·소방·설비","경기 용인시","배터리 전기화학 분석",신입
192,ICT,(주)크래프톤,채용시,학력무관,인턴,"빅데이터·AI(인공지능), 응용프로그래머, 게임(Game)","서울 강남구","[Deep Learning Div.] AI Game Engineer, Internship",경력무관
193,ICT,(주)체스트넛,채용시,고졸↑,"정규직 외","웹프로그래머, HTML·퍼블리싱·UI개발, 응용프로그래머","서울 금천구","웹개발 신입 구인",신입/경력(1~2년)
194,ICT,킵업,"~05.25 (일)",학력무관,정규직,"컨텐츠·사이트운영, 일반사무·사무지원, 유통·상품기획·MD","충북 청주시","[온라인 쇼핑몰] 사무 보조 및 CS 업무 담당 채용 공고",경력무관
195,ICT,(주)린치핀,"~06.09 (월)",학력무관,"정규직 외","전산·IT기술지원, 소프트웨어·하드웨어, 응용프로그래머","부산 사하구","유지보수, IT기술지원 외 경력 채용","경력 2년↑"
196,ICT,(주)신세계아이앤씨,"~05.25 (일)",학력무관,정규직,"응용프로그래머, 세무·회계, 일반사무·사무지원","서울 강남구","[25년 2분기] SAP SD 부문 인재모집","경력 3년↑"
197,ICT,"주식회사 야놀자",채용시,학력무관,정규직,데이터베이스·DBA,"서울 강남구","[Yanolja] DBA","경력 2년↑"
198,ICT,"퀀트 티라노","~06.22 (일)",학력무관,정규직,"멀티미디어(동영상·음향), 방송제작·연출·촬영·기자","경기 안양시","[금정역 도보5분] 신입급 유튜브 영상 편집자 구인",경력
